Site ,Stem_Count,Flowering ,Elevation,Distance_from_Glacial_Terminus_(m),Zone ,Notes,,
HM29,5,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,7,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,5,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,5,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,9,N,1783,326,1977,,,
HM29,7,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,10,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,6,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,6,N,1783,326,1977,,,
HM29,13,N,1783,326,1977,,,
HM29,5,N,1783,326,1977,,,
HM29,17,N,1783,326,1977,,,
HM29,9,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,19,N,1783,326,1977,,,
HM29,7,N,1783,326,1977,,,
HM29,27,N,1783,326,1977,,,
HM29,9,N,1783,326,1977,,,
HM29,13,N,1783,326,1977,,,
HM29,6,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,6,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,7,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,3,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,0,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,4,N,1783,326,1977,,,
HM29,6,N,1783,326,1977,,,
HM29,2,N,1783,326,1977,,,
HM29,1,N,1783,326,1977,,,
HM29,18,N,1783,326,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,23,Y,1783,462,1977,,,
HM27,4,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,6,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,2,Y,1783,462,1977,,,
HM27,2,Y,1783,462,1977,,,
HM27,9,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,10,Y,1783,462,1977,,,
HM27,5,Y,1783,462,1977,,,
HM27,7,Y,1783,462,1977,,,
HM27,4,Y,1783,462,1977,,,
HM27,11,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,5,Y,1783,462,1977,,,
HM27,7,Y,1783,462,1977,,,
HM27,4,Y,1783,462,1977,,,
HM27,34,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,14,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,6,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,1,Y,1783,462,1977,,,
HM27,2,Y,1783,462,1977,,,
HM27,63,Y,1783,462,1977,,,
HM27,13,Y,1783,462,1977,,,
HM27,6,Y,1783,462,1977,,,
HM27,2,Y,1783,462,1977,,,
HM27,3,Y,1783,462,1977,,,
HM27,10,Y,1783,462,1977,,,
HM27,6,Y,1783,462,1977,,,
HM27,4,Y,1783,462,1977,,,
HM27,53,N,1783,462,1977,,,
HM27,3,N,1783,462,1977,,,
HM27,4,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,7,N,1783,462,1977,,,
HM27,4,N,1783,462,1977,,,
HM27,38,N,1783,462,1977,,,
HM27,3,N,1783,462,1977,,,
HM27,26,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,6,N,1783,462,1977,,,
HM27,0,N,1783,462,1977,,,
HM27,3,N,1783,462,1977,,,
HM27,6,N,1783,462,1977,,,
HM27,10,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,0,N,1783,462,1977,,,
HM27,8,N,1783,462,1977,,,
HM27,5,N,1783,462,1977,,,
HM27,31,N,1783,462,1977,,,
HM27,4,N,1783,462,1977,,,
HM27,10,N,1783,462,1977,,,
HM27,0,N,1783,462,1977,,,
HM27,14,N,1783,462,1977,,,
HM27,4,N,1783,462,1977,,,
HM27,0,N,1783,462,1977,,,
HM27,0,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,2,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,4,N,1783,462,1977,,,
HM27,3,N,1783,462,1977,,,
HM27,2,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,37,N,1783,462,1977,,,
HM27,2,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,34,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,0,N,1783,462,1977,,,
HM27,21,N,1783,462,1977,,,
HM27,3,N,1783,462,1977,,,
HM27,1,N,1783,462,1977,,,
HM27,4,N,1783,462,1977,,,
HM27,13,N,1783,462,1977,,,
HM27,8,N,1783,462,1977,,,
HM36,1,Y,1750,574,1949,,,
HM36,2,N,1750,574,1949,,,
HM36,1,N,1750,574,1949,,,
HM36,8,N,1750,574,1949,,,
HM36,68,N,1750,574,1949,,,
HM36,46,N,1750,574,1949,,,
HM36,0,N,1750,574,1949,,,
HM35,0,Y,1740,602,1949,,,
HM35,4,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,8,Y,1740,602,1949,,,
HM35,21,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,3,Y,1740,602,1949,,,
HM35,9,Y,1740,602,1949,,,
HM35,8,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,3,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,2,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,1,Y,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,11,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,11,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,11,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,9,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,8,N,1740,602,1949,,,
HM35,8,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,22,N,1740,602,1949,,,
HM35,11,N,1740,602,1949,,,
HM35,9,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,8,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,9,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,8,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,9,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,31,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,8,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,9,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,8,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,34,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,10,N,1740,602,1949,,,
HM35,11,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,5,N,1740,602,1949,,,
HM35,19,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,6,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,0,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,11,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM35,7,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,3,N,1740,602,1949,,,
HM35,4,N,1740,602,1949,,,
HM35,9,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,2,N,1740,602,1949,,,
HM35,1,N,1740,602,1949,,,
HM37,2,Y,1757,509,1977,,,
HM37,11,Y,1757,509,1977,,,
HM37,14,Y,1757,509,1977,,,
HM37,3,Y,1757,509,1977,,,
HM37,1,Y,1757,509,1977,,,
HM37,2,Y,1757,509,1977,,,
HM37,9,Y,1757,509,1977,,,
HM37,4,Y,1757,509,1977,,,
HM37,0,Y,1757,509,1977,,,
HM37,0,Y,1757,509,1977,,,
HM37,101,N,1757,509,1977,,,
HM37,0,N,1757,509,1977,,,
HM37,0,N,1757,509,1977,,,
HM37,38,N,1757,509,1977,,,
HM37,2,N,1757,509,1977,,,
HM37,1,N,1757,509,1977,,,
HM37,4,N,1757,509,1977,,,
HM37,6,N,1757,509,1977,,,
HM37,13,N,1757,509,1977,,,
HM37,41,N,1757,509,1977,,,
HM37,16,N,1757,509,1977,,,
HM37,6,N,1757,509,1977,,,
HM37,1,N,1757,509,1977,,,
HM37,1,N,1757,509,1977,,,
HM37,8,N,1757,509,1977,,,
HM37,3,N,1757,509,1977,,,
HM37,4,N,1757,509,1977,,,
HM37,2,N,1757,509,1977,,,
HM37,1,N,1757,509,1977,,,
HM37,5,N,1757,509,1977,,,
HM37,3,N,1757,509,1977,,,
HM37,3,N,1757,509,1977,,,
HM37,2,N,1757,509,1977,,,
HM37,4,N,1757,509,1977,,,
HM37,29,N,1757,509,1977,,,
HM13,1,Y,1783,854,1928,,,
HM13,3,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,6,Y,1783,854,1928,,,
HM13,6,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,2,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,5,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,3,Y,1783,854,1928,,,
HM13,2,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,5,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,2,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,2,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,5,Y,1783,854,1928,,,
HM13,4,Y,1783,854,1928,,,
HM13,0,Y,1783,854,1928,,,
HM13,1,Y,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,5,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,10,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,5,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,7,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,5,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,7,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,11,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,3,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,5,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,4,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,5,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,8,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
HM13,6,N,1783,854,1928,,,
HM13,26,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,2,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,1,N,1783,854,1928,,,
HM13,0,N,1783,854,1928,,,
