"Plot Title: garibaldi_hobo_7_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10406824, SEN S/N: 10406824)","Coupler Attached (LGR S/N: 10406824)","Host Connected (LGR S/N: 10406824)","Stopped (LGR S/N: 10406824)","End Of File (LGR S/N: 10406824)"
354,08/24/19 05:00:00  AM,1.764,,,,
355,08/24/19 06:00:00  AM,4.311,,,,
356,08/24/19 07:00:00  AM,5.655,,,,
357,08/24/19 08:00:00  AM,9.275,,,,
358,08/24/19 09:00:00  AM,16.237,,,,
359,08/24/19 10:00:00  AM,14.421,,,,
360,08/24/19 11:00:00  AM,21.760,,,,
361,08/24/19 12:00:00  PM,12.594,,,,
362,08/24/19 01:00:00  PM,13.846,,,,
363,08/24/19 02:00:00  PM,13.269,,,,
364,08/24/19 03:00:00  PM,15.664,,,,
365,08/24/19 04:00:00  PM,13.461,,,,
366,08/24/19 05:00:00  PM,11.722,,,,
367,08/24/19 06:00:00  PM,11.916,,,,
368,08/24/19 07:00:00  PM,9.669,,,,
369,08/24/19 08:00:00  PM,8.481,,,,
370,08/24/19 09:00:00  PM,5.962,,,,
371,08/24/19 10:00:00  PM,4.311,,,,
372,08/24/19 11:00:00  PM,4.102,,,,
373,08/25/19 12:00:00  AM,5.962,,,,
374,08/25/19 01:00:00  AM,5.450,,,,
375,08/25/19 02:00:00  AM,6.166,,,,
376,08/25/19 03:00:00  AM,7.280,,,,
377,08/25/19 04:00:00  AM,7.582,,,,
378,08/25/19 05:00:00  AM,7.481,,,,
379,08/25/19 06:00:00  AM,7.582,,,,
380,08/25/19 07:00:00  AM,7.481,,,,
381,08/25/19 08:00:00  AM,8.581,,,,
382,08/25/19 09:00:00  AM,9.275,,,,
383,08/25/19 10:00:00  AM,9.965,,,,
384,08/25/19 11:00:00  AM,11.041,,,,
385,08/25/19 12:00:00  PM,12.401,,,,
386,08/25/19 01:00:00  PM,13.654,,,,
387,08/25/19 02:00:00  PM,14.804,,,,
388,08/25/19 03:00:00  PM,19.092,,,,
389,08/25/19 04:00:00  PM,16.523,,,,
390,08/25/19 05:00:00  PM,14.613,,,,
391,08/25/19 06:00:00  PM,13.269,,,,
392,08/25/19 07:00:00  PM,11.528,,,,
393,08/25/19 08:00:00  PM,7.983,,,,
394,08/25/19 09:00:00  PM,5.757,,,,
395,08/25/19 10:00:00  PM,2.837,,,,
396,08/25/19 11:00:00  PM,2.410,,,,
397,08/26/19 12:00:00  AM,2.517,,,,
398,08/26/19 01:00:00  AM,2.410,,,,
399,08/26/19 02:00:00  AM,2.730,,,,
400,08/26/19 03:00:00  AM,2.410,,,,
401,08/26/19 04:00:00  AM,1.980,,,,
402,08/26/19 05:00:00  AM,1.548,,,,
403,08/26/19 06:00:00  AM,1.330,,,,
404,08/26/19 07:00:00  AM,1.330,,,,
405,08/26/19 08:00:00  AM,2.837,,,,
406,08/26/19 09:00:00  AM,24.738,,,,
407,08/26/19 10:00:00  AM,27.370,,,,
408,08/26/19 11:00:00  AM,30.558,,,,
409,08/26/19 12:00:00  PM,30.760,,,,
410,08/26/19 01:00:00  PM,29.853,,,,
411,08/26/19 02:00:00  PM,28.357,,,,
412,08/26/19 03:00:00  PM,27.370,,,,
413,08/26/19 04:00:00  PM,27.468,,,,
414,08/26/19 05:00:00  PM,24.448,,,,
415,08/26/19 06:00:00  PM,22.142,,,,
416,08/26/19 07:00:00  PM,9.571,,,,
417,08/26/19 08:00:00  PM,7.682,,,,
418,08/26/19 09:00:00  PM,6.064,,,,
419,08/26/19 10:00:00  PM,5.655,,,,
420,08/26/19 11:00:00  PM,4.934,,,,
421,08/27/19 12:00:00  AM,5.037,,,,
422,08/27/19 01:00:00  AM,5.347,,,,
423,08/27/19 02:00:00  AM,5.450,,,,
424,08/27/19 03:00:00  AM,4.934,,,,
425,08/27/19 04:00:00  AM,5.244,,,,
426,08/27/19 05:00:00  AM,5.037,,,,
427,08/27/19 06:00:00  AM,5.037,,,,
428,08/27/19 07:00:00  AM,5.757,,,,
429,08/27/19 08:00:00  AM,6.877,,,,
430,08/27/19 09:00:00  AM,30.963,,,,
431,08/27/19 10:00:00  AM,35.222,,,,
432,08/27/19 11:00:00  AM,36.620,,,,
433,08/27/19 12:00:00  PM,35.435,,,,
434,08/27/19 01:00:00  PM,34.585,,,,
435,08/27/19 02:00:00  PM,33.430,,,,
436,08/27/19 03:00:00  PM,31.983,,,,
437,08/27/19 04:00:00  PM,29.552,,,,
438,08/27/19 05:00:00  PM,27.567,,,,
439,08/27/19 06:00:00  PM,23.677,,,,
440,08/27/19 07:00:00  PM,13.461,,,,
441,08/27/19 08:00:00  PM,11.819,,,,
442,08/27/19 09:00:00  PM,10.259,,,,
443,08/27/19 10:00:00  PM,9.571,,,,
444,08/27/19 11:00:00  PM,9.965,,,,
445,08/28/19 12:00:00  AM,8.779,,,,
446,08/28/19 01:00:00  AM,8.680,,,,
447,08/28/19 02:00:00  AM,8.978,,,,
448,08/28/19 03:00:00  AM,7.882,,,,
449,08/28/19 04:00:00  AM,6.978,,,,
450,08/28/19 05:00:00  AM,6.978,,,,
451,08/28/19 06:00:00  AM,6.775,,,,
452,08/28/19 07:00:00  AM,7.481,,,,
453,08/28/19 08:00:00  AM,7.582,,,,
454,08/28/19 09:00:00  AM,29.853,,,,
455,08/28/19 10:00:00  AM,35.328,,,,
456,08/28/19 11:00:00  AM,37.274,,,,
457,08/28/19 12:00:00  PM,36.837,,,,
458,08/28/19 01:00:00  PM,35.542,,,,
